Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Summary,Text,Sentiment,Timestamp
165159,B001EQ4N52,A2WQ4FT0CMDSUI,Profane Poet,0,0,2,Not Yummy,"Beans were way too dry after cooking and had very little flavor. Too bad, I love the squirrel on the package :) I prefer Eden for day beans.",positive,2011-10-06
407261,B001NXOCRA,A2UJOLO62AQ5SS,"tea junkie ""yah!""",2,2,5,excellent product,"its more economical to buy this on amazon.com than in the grocery store.  fit works and i swear by it!  all our produce is covered with chemicals and you can see the difference after you ""fit"" your produce!  i never knew blueberries weren't supposed to have that white coat over them!  they r actually dark blue!  and you will see this gross layer on the top of the water (and the water will turn milky white - while the fit is a clear solution) if you have kids this is a MUST!  i dont eat any produce until it's been fitted!",positive,2010-05-16
201059,B00395570G,A5FCOCPOBE7UQ,Sherry,0,0,5,Delicious!,"This is one of the best flavored coffees I have tried,  I usually do not like flavored coffees,  but this one is great, when I serve it  to company they love it.",positive,2010-12-28
247082,B003M5TG28,A2YIP1EF88XCDV,Amanda B.,1,1,3,Way more expensive per pound than the larger-sized bags of the same food,"I posted my review for the quality of this cat food here: <a href=""http://www.amazon.com/gp/product/B003MWBFXY"">Hill's Science Diet Adult Sensitive Stomach Dry Cat Food - 15.5-Pound Bag</a>, which is the same food as this but in a larger bag.  Here, I just wanted to point out that this smaller size bag is actually much more expensive.  As of the date I'm writing this, this 3.5-pound bag costs $3.71 per pound, whereas the 7-pound bag costs $3.50 per pound and the 15.5-pound bag costs $2.32 per pound.  So you pay over 50% more per pound for this size compared with the largest size.  Just wanted to point this out in case it could save anyone money!  I like the cat food a lot.",positive,2011-08-01
484965,B00248EE4O,ACYR6O588USK,"'  Groovin' guy ""music historian""",1,1,5,SesameFlavor in a Healthy Chip,"These multi-grain all natural tortilla chips have a subtle but distinct sesame seed taste.<br /><br />They go great with a slice of cheese or dip. I love them with a thin slice of Colby.<br /><br />Last but not least these healthy chips contain flax, Sunflower,oat fiber and brown rice. One small one ounce package contains 11% od dietary fiber.<br /><br />They are delicious and very satisfying and I recommend them highly.",positive,2008-09-18
388718,B000W5I8KM,ALZMYDQLORC72,Krista,1,1,5,fondue chocolate is awesome,the taste and the consistency of this chocolate is perfect.  I've tried several others and haven't been nearly as pleased as I am with this brand.  It's all that I will buy from now on.,positive,2011-01-14
432759,B004T7YXSA,A1YAPJYCR1BBS9,"Stephen D. Sumner ""Steve40th""",1,10,2,Ranch Flavor,"14% FAT, and 4 grams of sugar in 2 ounces of food. Not very healthy in any shape or form.<br />No different than most potatoe chips in reality.<br />You just need to eat raw, and this may be 95% raw, but the other 5% isnt.",neutral,2011-12-11
477840,B004UC0GIU,AG5JW47JQKBIG,WAdam 15,0,0,3,Serves Its Purpose,I guess I expected more.  It's a wire cage in a wire cage.  Be sure to shop around to make sure you got the best deal.  I didn't.,positive,2012-10-04
295428,B001B6AM6E,A2CBDPQ0AJMA2I,ZBS,19,33,1,Sucrose!! What the HE##,Why spend the time making yogurt from a starter with Sucrose?? Might as well buy the<br />stuff on the supermarket shelf.,positive,2010-09-18
78391,B001GB7IJI,A2N1D6EIA9VQ5V,babeandbean,0,0,5,"Great Size, Great Bag, Great Candy",Worked out perfectly for the candy bar at my wedding!  Great size.  Resealable bag works well.  Arrived perfectly fresh.  Good crowd pleaser!,positive,2011-08-06
65874,B0007A0AQW,A692NSLIMLEAA,Sarahbelle,0,0,4,Great treats!!,"Our Cavalier King Charles Spaniel loves these treats!  We purchased soft milk bones to help her with her training but we have to break them up every time we want to praise her.  There are the perfect size and I don't feel too bad for giving her a couple at a time.  We haven't really started training her but giving them to her every time she goes potty outside rather than inside is working out great.  Glad I got the 1 lb bag too because she is going to go threw them.  Oh, my cat even likes them....",positive,2012-02-29
451386,B003QDRJXY,A1A80NNIVIFTY4,Sunny Day,2,2,5,Love this VCO!,"I previously ordered my coconut oil in bulk from another company. Fortunately when it came time to order, they were out of stock.... which prompted me to seek another brand.<br /><br />This Nutiva coconut oil is so smooth, like butter. I will definitely order this again. We use our oil for cooking, baking, chocolate delight (for the hcg diet) and I have used it for many years as a moisturizer. This week marks the 1st time I will begin using this for oil pulling.",positive,2011-03-03
458161,B000LQORES,A4UKBG3M5U5TI,Westley,1,1,5,A yummy quick lunch,"Nong Shim noodle bowls are a definite step up in quality from the typical cup noodles.  They are simple to prepare: just add boiling water and let sit for about 3 minutes (I prefer my noodles a bit softer and let them sit at least 5 minutes).  The bowls provide a generous amount of noodles to make a filling lunch.  The Spicy Chicken variety is my favorite so far (better than the Beef & Ginger).  The broth is fairly spicy but not too much for the average palate.  Along with the noodles, there are pieces of dehydrated vegetables as well as chicken pieces.  The chicken pieces taste ok but are spongy and look kind of disgusting; I have thought about picking them out before adding the water but haven't bothered.  As other reviewers have noted, the bowls are high in sodium; however, you can use less of the seasoning packet if that is a concern.  For the price, these noodle bowls are a real winner, and they have become a frequent work-time lunch for me.<br /><br />I should note that when I ordered then from here, the case was slightly crushed and about 1/3 of the bowls were somewhat smashed.  Fortunately, the bowls were not broken and did not leak; however, because they were uneven in depth, not all the noodles were submerged in water, so they cooked unevenly.  I'm sure Amazon would have allowed me to return the bowls, but it seemed like too much hassle.",positive,2011-04-15
350886,B000LKTB90,A1ECGR262KIVXV,J. Estes,0,0,5,Best gluten free pasta out there,"I've ben gluten free for a while now and think this pasta is wonderful (even better than fresh gluten free pasta I've had). Corn is the first ingredient, so if you're allergic to corn it's not for you. Otherwise, you'll no longer feel like you're missing out on pasta with this stuff. It's as good as the real thing.",positive,2011-10-23
375357,B0027YZBJC,A3HIB8R59RNYNV,"Cyborg ""RoadRunner""",4,5,5,Not all pitted dates are made the same,"I ordered one bag and the bag of figs from these people and they arrived. Figs are very good, but dates are way more fun. I vacuum packed all of it in small jars, there was no bubbling or problems, just pure delightful dry fruit. As a matter of fact I am chewing on those dates right now as I type this review. LOL<br />I placed and order with Amazon for 2 more bags yesterday.<br />So, do yourself, your better half and your kids if you have them a favor, and switch from teeth enamel and metabolism busting sucrose candies to this treat. They are wicked sweet but completely fruity natural and no chemicals. In the long run your dentist may not like it, but your stomach will certainly appreciate it. Good product - even Egyptian pharaohs knew that.<br /><br />Update 10/12/2011<br />Dates came in on imte and just as expected, and they are supreme in quality. I had them vacuum packed immediately, Life is good.",positive,2011-10-09
233266,B007TJGZ4A,A35I9LR48RND3V,Judy Simmons,0,0,5,k-cups,I love my Keurig coffee maker.  I make a fresh cup of coffee every time instead of pouring a cup of coffee made at 8:00 a. m. and kept warm.,positive,2010-09-05
535819,B003VXHGDM,A24ROQVJCANCDM,Cynthia Hidalgo,0,0,3,"Too much caramel cream, not enough coffee","If you like your flavored coffee to taste like coffee, this may not be for you.  I couldn't taste the coffee at all in the travel size brew, but the smaller brew sizes were a bit better.",positive,2012-03-19
134805,B001F0RJHG,A36WGHR8TO5DKT,"Goldwave ""shopper""",0,0,4,Good Cold Shipping by Amazon,"No need to review the product because I'm sure most people in the U.S. who are able to eat peanuts have had these.  These arrived fresh and in good condition.  I can't give even peanut M&Ms more than 4 stars since I think the chocolate used in these products keeps getting worse and worse over time; but they are still a fun, enjoyable snack.<br /><br />I ordered this along with a box of Snickers with Almonds, and Amazon included, as part of my Prime membership, a free ""cold pack"".<br /><br />This consisted of a very thick and sturdy Styrofoam lidded box, in which the candies were packed, along with four large cold-pack freezable units.<br /><br />The item was in shipping transit for approximately 3 days, and delivered to a hot, humid region.<br /><br />Upon opening the container, I found that the candies were still cold and in good condition, although the cold-packs were no longer frozen or really cold.<br /><br />Amazon did a great job on packing this.  Thought I would share that, in case others are concerned about ordering such products from this company.  I'm even keeping the Styrofoam chest and cold-packs for re-use, since they are of pretty nice quality.",positive,2012-07-26
538435,B0061IUIDY,A2GY5WCU9PKTMI,jennahw,0,0,4,yum,"I drink a fair amount of tea, and black 'breakfast tea' is one of my faves. I prefer to drink it plain/black. I really like this stuff! It can get a bit bitter if left to steep much longer than the recommended 2-3 minutes, so beware of that (I have a tendency to forget about the steeping). But it otherwise has a nice, full flavor and isn't too strong. And I have been able to re-use the teabag for a second cup later in the day with no problems. Note: I make it using the hot water tap from my office coffee maker. Classy! I like tea, but I'm no connoisseur. Just an average tea drinker :)",positive,2012-08-14
